UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179727575,2007-05-21T06:06:15Z,50.442562,5.970454,389.68,1.043593,0,0,No Data,No Data
1179727580,2007-05-21T06:06:20Z,50.442496,5.970594,389.286,1.055928,0,0,No Data,No Data
1179727589,2007-05-21T06:06:29Z,50.442358,5.970887,389.591,1.081726,0,0,No Data,No Data
1179727596,2007-05-21T06:06:36Z,50.442251,5.971086,391.394,1.100171,0,0,No Data,No Data
1179727601,2007-05-21T06:06:41Z,50.442150,5.971235,392.918,1.115546,0,0,No Data,No Data
1179727610,2007-05-21T06:06:50Z,50.442001,5.971489,395.734,1.140006,0,0,No Data,No Data
1179727616,2007-05-21T06:06:56Z,50.441880,5.971625,397.565,1.156516,0,0,No Data,No Data
1179727624,2007-05-21T06:07:04Z,50.441728,5.971799,400.855,1.177425,0,0,No Data,No Data
1179727631,2007-05-21T06:07:11Z,50.441569,5.971910,404.07,1.196719,0,0,No Data,No Data
1179727636,2007-05-21T06:07:16Z,50.441448,5.971943,405.831,1.210376,0,0,No Data,No Data
1179727642,2007-05-21T06:07:22Z,50.441287,5.971997,408.293,1.228692,0,0,No Data,No Data
1179727647,2007-05-21T06:07:27Z,50.441157,5.972041,410.248,1.24349,0,0,No Data,No Data
1179727654,2007-05-21T06:07:34Z,50.441011,5.972086,412.331,1.260011,0,0,No Data,No Data
1179727659,2007-05-21T06:07:39Z,50.440870,5.972154,414.669,1.276357,0,0,No Data,No Data
1179727664,2007-05-21T06:07:44Z,50.440763,5.972186,415.556,1.288423,0,0,No Data,No Data
1179727671,2007-05-21T06:07:51Z,50.440593,5.972282,416.953,1.30851,0,0,No Data,No Data
1179727678,2007-05-21T06:07:58Z,50.440424,5.972422,418.626,1.329812,0,0,No Data,No Data
1179727688,2007-05-21T06:08:08Z,50.440239,5.972630,421.763,1.355109,0,0,No Data,No Data
1179727697,2007-05-21T06:08:17Z,50.440048,5.972841,425.286,1.381066,0,0,No Data,No Data
1179727704,2007-05-21T06:08:24Z,50.439897,5.972986,427.249,1.400682,0,0,No Data,No Data
1179727711,2007-05-21T06:08:31Z,50.439756,5.973137,428.911,1.419702,0,0,No Data,No Data
1179727718,2007-05-21T06:08:38Z,50.439611,5.973278,429.966,1.438626,0,0,No Data,No Data
1179727724,2007-05-21T06:08:44Z,50.439484,5.973416,430.779,1.455782,0,0,No Data,No Data
1179727730,2007-05-21T06:08:50Z,50.439340,5.973525,430.906,1.473506,0,0,No Data,No Data
1179727735,2007-05-21T06:08:55Z,50.439240,5.973635,431.337,1.487106,0,0,No Data,No Data
1179727740,2007-05-21T06:09:00Z,50.439149,5.973752,431.986,1.500123,0,0,No Data,No Data
1179727746,2007-05-21T06:09:06Z,50.439008,5.973886,433.202,1.518439,0,0,No Data,No Data
1179727752,2007-05-21T06:09:12Z,50.438903,5.974012,434.319,1.53308,0,0,No Data,No Data
1179727757,2007-05-21T06:09:17Z,50.438786,5.974141,435.352,1.548949,0,0,No Data,No Data
1179727761,2007-05-21T06:09:21Z,50.438718,5.974229,436.252,1.55877,0,0,No Data,No Data
1179727767,2007-05-21T06:09:27Z,50.438570,5.974332,437.192,1.576723,0,0,No Data,No Data
1179727773,2007-05-21T06:09:33Z,50.438438,5.974456,438.504,1.593775,0,0,No Data,No Data
1179727781,2007-05-21T06:09:41Z,50.438260,5.974558,439.211,1.614839,0,0,No Data,No Data
1179727788,2007-05-21T06:09:48Z,50.438107,5.974644,439.448,1.632872,0,0,No Data,No Data
1179727794,2007-05-21T06:09:54Z,50.437947,5.974729,439.467,1.651685,0,0,No Data,No Data
1179727801,2007-05-21T06:10:01Z,50.437797,5.974798,439.215,1.66902,0,0,No Data,No Data
1179727806,2007-05-21T06:10:06Z,50.437656,5.974837,438.607,1.68488,0,0,No Data,No Data
1179727812,2007-05-21T06:10:12Z,50.437528,5.974905,438.32,1.699865,0,0,No Data,No Data
1179727817,2007-05-21T06:10:17Z,50.437400,5.974966,439.057,1.714671,0,0,No Data,No Data
1179727823,2007-05-21T06:10:23Z,50.437259,5.975015,440.111,1.730743,0,0,No Data,No Data
1179727829,2007-05-21T06:10:29Z,50.437123,5.975096,441.683,1.746875,0,0,No Data,No Data
1179727835,2007-05-21T06:10:35Z,50.436981,5.975153,442.664,1.763142,0,0,No Data,No Data
1179727841,2007-05-21T06:10:41Z,50.436832,5.975209,443.415,1.78017,0,0,No Data,No Data
1179727846,2007-05-21T06:10:46Z,50.436709,5.975270,443.96,1.794492,0,0,No Data,No Data
1179727852,2007-05-21T06:10:52Z,50.436569,5.975339,444.623,1.810771,0,0,No Data,No Data
1179727857,2007-05-21T06:10:57Z,50.436453,5.975383,445.077,1.824027,0,0,No Data,No Data
1179727861,2007-05-21T06:11:01Z,50.436343,5.975423,445.419,1.836533,0,0,No Data,No Data
1179727867,2007-05-21T06:11:07Z,50.436193,5.975503,445.839,1.854115,0,0,No Data,No Data
1179727875,2007-05-21T06:11:15Z,50.436016,5.975583,446.045,1.874545,0,0,No Data,No Data
1179727882,2007-05-21T06:11:22Z,50.435835,5.975676,446.002,1.895717,0,0,No Data,No Data
1179727889,2007-05-21T06:11:29Z,50.435666,5.975758,446.566,1.915411,0,0,No Data,No Data
1179727895,2007-05-21T06:11:35Z,50.435539,5.975827,447.053,1.930346,0,0,No Data,No Data
1179727902,2007-05-21T06:11:42Z,50.435367,5.975893,448.205,1.949962,0,0,No Data,No Data
1179727907,2007-05-21T06:11:47Z,50.435242,5.975954,449.123,1.964495,0,0,No Data,No Data
1179727912,2007-05-21T06:11:52Z,50.435133,5.976010,449.893,1.977185,0,0,No Data,No Data
1179727916,2007-05-21T06:11:56Z,50.435022,5.976049,450.498,1.98983,0,0,No Data,No Data
1179727922,2007-05-21T06:12:02Z,50.434877,5.976094,451.082,2.006219,0,0,No Data,No Data
