UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179727200,2007-05-21T06:00:00Z,51.205254,3.217229,8.856,0,0,0,No Data,No Data
1179727200,2007-05-21T06:00:00Z,51.205265,3.217226,8.87,0.0012502,0,0,No Data,No Data
1179727201,2007-05-21T06:00:01Z,51.205275,3.217224,8.883,0.0024297,0,0,No Data,No Data
1179727201,2007-05-21T06:00:01Z,51.205285,3.217220,8.9,0.0036617,0,0,No Data,No Data
1179727202,2007-05-21T06:00:02Z,51.205298,3.217215,8.92,0.0052177,0,0,No Data,No Data
1179727202,2007-05-21T06:00:02Z,51.205307,3.217212,8.931,0.0063139,0,0,No Data,No Data
1179727203,2007-05-21T06:00:03Z,51.205316,3.217210,8.942,0.0074142,0,0,No Data,No Data
1179727203,2007-05-21T06:00:03Z,51.205328,3.217208,8.956,0.008824,0,0,No Data,No Data
1179727204,2007-05-21T06:00:04Z,51.205338,3.217201,8.977,0.0100921,0,0,No Data,No Data
1179727204,2007-05-21T06:00:04Z,51.205350,3.217197,8.995,0.0114858,0,0,No Data,No Data
1179727204,2007-05-21T06:00:04Z,51.205361,3.217192,9.012,0.0128434,0,0,No Data,No Data
1179727205,2007-05-21T06:00:05Z,51.205374,3.217189,9.028,0.0144052,0,0,No Data,No Data
1179727205,2007-05-21T06:00:05Z,51.205387,3.217186,9.043,0.0159728,0,0,No Data,No Data
1179727206,2007-05-21T06:00:06Z,51.205399,3.217181,9.06,0.0174049,0,0,No Data,No Data
1179727206,2007-05-21T06:00:06Z,51.205404,3.217176,9.074,0.018135,0,0,No Data,No Data
1179727207,2007-05-21T06:00:07Z,51.205413,3.217178,9.076,0.0191849,0,0,No Data,No Data
1179727207,2007-05-21T06:00:07Z,51.205426,3.217174,9.094,0.0206997,0,0,No Data,No Data
1179727208,2007-05-21T06:00:08Z,51.205430,3.217172,9.099,0.0211844,0,0,No Data,No Data
1179727208,2007-05-21T06:00:08Z,51.205435,3.217170,9.107,0.0218149,0,0,No Data,No Data
1179727208,2007-05-21T06:00:08Z,51.205439,3.217167,9.115,0.0223931,0,0,No Data,No Data
1179727208,2007-05-21T06:00:08Z,51.205445,3.217165,9.124,0.0231535,0,0,No Data,No Data
1179727209,2007-05-21T06:00:09Z,51.205452,3.217165,9.128,0.0240246,0,0,No Data,No Data
1179727209,2007-05-21T06:00:09Z,51.205460,3.217161,9.141,0.0250215,0,0,No Data,No Data
1179727209,2007-05-21T06:00:09Z,51.205467,3.217158,9.151,0.0258556,0,0,No Data,No Data
1179727209,2007-05-21T06:00:09Z,51.205477,3.217157,9.159,0.0269722,0,0,No Data,No Data
1179727210,2007-05-21T06:00:10Z,51.205481,3.217155,9.165,0.0274378,0,0,No Data,No Data
1179727210,2007-05-21T06:00:10Z,51.205490,3.217150,9.18,0.0285132,0,0,No Data,No Data
1179727210,2007-05-21T06:00:10Z,51.205497,3.217148,9.189,0.0293084,0,0,No Data,No Data
1179727210,2007-05-21T06:00:10Z,51.205502,3.217146,9.195,0.0299389,0,0,No Data,No Data
1179727211,2007-05-21T06:00:11Z,51.205508,3.217145,9.201,0.0306374,0,0,No Data,No Data
1179727211,2007-05-21T06:00:11Z,51.205515,3.217142,9.211,0.0315189,0,0,No Data,No Data
1179727212,2007-05-21T06:00:12Z,51.205525,3.217138,9.224,0.0327023,0,0,No Data,No Data
1179727212,2007-05-21T06:00:12Z,51.205531,3.217136,9.233,0.0334447,0,0,No Data,No Data
1179727212,2007-05-21T06:00:12Z,51.205536,3.217135,9.238,0.034068,0,0,No Data,No Data
1179727212,2007-05-21T06:00:12Z,51.205542,3.217132,9.245,0.0347729,0,0,No Data,No Data
1179727213,2007-05-21T06:00:13Z,51.205549,3.217129,9.254,0.0355794,0,0,No Data,No Data
1179727213,2007-05-21T06:00:13Z,51.205556,3.217130,9.259,0.0364296,0,0,No Data,No Data
1179727213,2007-05-21T06:00:13Z,51.205564,3.217126,9.271,0.0373705,0,0,No Data,No Data
1179727214,2007-05-21T06:00:14Z,51.205575,3.217122,9.284,0.0386876,0,0,No Data,No Data
1179727214,2007-05-21T06:00:14Z,51.205582,3.217119,9.293,0.0395691,0,0,No Data,No Data
1179727214,2007-05-21T06:00:14Z,51.205592,3.217115,9.306,0.0407937,0,0,No Data,No Data
1179727215,2007-05-21T06:00:15Z,51.205602,3.217112,9.317,0.042033,0,0,No Data,No Data
1179727215,2007-05-21T06:00:15Z,51.205611,3.217108,9.328,0.0431333,0,0,No Data,No Data
1179727215,2007-05-21T06:00:15Z,51.205618,3.217108,9.333,0.0439728,0,0,No Data,No Data
1179727216,2007-05-21T06:00:16Z,51.205622,3.217106,9.339,0.0445105,0,0,No Data,No Data
1179727216,2007-05-21T06:00:16Z,51.205624,3.217105,9.341,0.044762,0,0,No Data,No Data
1179727216,2007-05-21T06:00:16Z,51.205631,3.217101,9.352,0.0456331,0,0,No Data,No Data
1179727217,2007-05-21T06:00:17Z,51.205640,3.217097,9.363,0.0466915,0,0,No Data,No Data
1179727217,2007-05-21T06:00:17Z,51.205642,3.217096,9.366,0.0469767,0,0,No Data,No Data
1179727217,2007-05-21T06:00:17Z,51.205649,3.217093,9.375,0.0478053,0,0,No Data,No Data
1179727217,2007-05-21T06:00:17Z,51.205651,3.217092,9.378,0.048148,0,0,No Data,No Data
1179727218,2007-05-21T06:00:18Z,51.205659,3.217089,9.387,0.0490985,0,0,No Data,No Data
1179727218,2007-05-21T06:00:18Z,51.205663,3.217087,9.392,0.0495543,0,0,No Data,No Data
1179727218,2007-05-21T06:00:18Z,51.205672,3.217083,9.403,0.0506546,0,0,No Data,No Data
1179727218,2007-05-21T06:00:18Z,51.205677,3.217081,9.408,0.0512405,0,0,No Data,No Data
1179727219,2007-05-21T06:00:19Z,51.205696,3.217077,9.426,0.0533786,0,0,No Data,No Data
1179727219,2007-05-21T06:00:19Z,51.205705,3.217077,9.431,0.0544023,0,0,No Data,No Data
1179727219,2007-05-21T06:00:19Z,51.205707,3.217076,9.434,0.0546875,0,0,No Data,No Data
1179727220,2007-05-21T06:00:20Z,51.205714,3.217075,9.439,0.0555377,0,0,No Data,No Data
1179727220,2007-05-21T06:00:20Z,51.205716,3.217074,9.442,0.055867,0,0,No Data,No Data
1179727220,2007-05-21T06:00:20Z,51.205723,3.217072,9.449,0.0566508,0,0,No Data,No Data
1179727221,2007-05-21T06:00:21Z,51.205731,3.217068,9.459,0.0576477,0,0,No Data,No Data
1179727221,2007-05-21T06:00:21Z,51.205750,3.217062,9.478,0.0598256,0,0,No Data,No Data
1179727222,2007-05-21T06:00:22Z,51.205775,3.217054,9.502,0.0627086,0,0,No Data,No Data
1179727223,2007-05-21T06:00:23Z,51.205783,3.217050,9.511,0.0636964,0,0,No Data,No Data
1179727223,2007-05-21T06:00:23Z,51.205786,3.217049,9.515,0.0641422,0,0,No Data,No Data
1179727223,2007-05-21T06:00:23Z,51.205799,3.217045,9.527,0.0656511,0,0,No Data,No Data
1179727224,2007-05-21T06:00:24Z,51.205806,3.217042,9.534,0.0665326,0,0,No Data,No Data
1179727224,2007-05-21T06:00:24Z,51.205814,3.217040,9.541,0.0674831,0,0,No Data,No Data
1179727224,2007-05-21T06:00:24Z,51.205820,3.217038,9.547,0.0681816,0,0,No Data,No Data
1179727225,2007-05-21T06:00:25Z,51.205830,3.217034,9.558,0.0694354,0,0,No Data,No Data
1179727225,2007-05-21T06:00:25Z,51.205840,3.217030,9.558,0.0706226,0,0,No Data,No Data
1179727226,2007-05-21T06:00:26Z,51.205846,3.217031,9.554,0.0713211,0,0,No Data,No Data
1179727226,2007-05-21T06:00:26Z,51.205850,3.217030,9.551,0.0718671,0,0,No Data,No Data
1179727226,2007-05-21T06:00:26Z,51.205857,3.217029,9.548,0.0727382,0,0,No Data,No Data
1179727226,2007-05-21T06:00:26Z,51.205865,3.217029,9.543,0.0737075,0,0,No Data,No Data
1179727227,2007-05-21T06:00:27Z,51.205871,3.217031,9.537,0.0744188,0,0,No Data,No Data
1179727227,2007-05-21T06:00:27Z,51.205876,3.217029,9.535,0.0750635,0,0,No Data,No Data
1179727227,2007-05-21T06:00:27Z,51.205883,3.217033,9.526,0.0759398,0,0,No Data,No Data
1179727227,2007-05-21T06:00:27Z,51.205889,3.217033,9.522,0.0766637,0,0,No Data,No Data
1179727227,2007-05-21T06:00:27Z,51.205890,3.217033,9.521,0.0768538,0,0,No Data,No Data
1179727228,2007-05-21T06:00:28Z,51.205895,3.217033,9.518,0.0774397,0,0,No Data,No Data
1179727228,2007-05-21T06:00:28Z,51.205902,3.217032,9.515,0.0782406,0,0,No Data,No Data
1179727228,2007-05-21T06:00:28Z,51.205904,3.217031,9.514,0.0784734,0,0,No Data,No Data
1179727228,2007-05-21T06:00:28Z,51.205910,3.217029,9.513,0.0792035,0,0,No Data,No Data
1179727228,2007-05-21T06:00:28Z,51.205911,3.217028,9.512,0.079416,0,0,No Data,No Data
1179727229,2007-05-21T06:00:29Z,51.205916,3.217029,9.508,0.0800465,0,0,No Data,No Data
1179727229,2007-05-21T06:00:29Z,51.205921,3.217028,9.506,0.080677,0,0,No Data,No Data
1179727229,2007-05-21T06:00:29Z,51.205924,3.217027,9.505,0.0811328,0,0,No Data,No Data
1179727231,2007-05-21T06:00:31Z,51.205954,3.216993,9.519,0.0852738,0,0,No Data,No Data
1179727231,2007-05-21T06:00:31Z,51.205960,3.216992,9.517,0.0859658,0,0,No Data,No Data
1179727231,2007-05-21T06:00:31Z,51.205962,3.216991,9.516,0.0861986,0,0,No Data,No Data
1179727231,2007-05-21T06:00:31Z,51.205968,3.216989,9.513,0.086947,0,0,No Data,No Data
1179727231,2007-05-21T06:00:31Z,51.205976,3.216986,9.511,0.0878587,0,0,No Data,No Data
1179727232,2007-05-21T06:00:32Z,51.205979,3.216984,9.51,0.0882389,0,0,No Data,No Data
1179727232,2007-05-21T06:00:32Z,51.205987,3.216980,9.508,0.0892082,0,0,No Data,No Data
1179727232,2007-05-21T06:00:32Z,51.205990,3.216978,9.507,0.089654,0,0,No Data,No Data
1179727232,2007-05-21T06:00:32Z,51.205998,3.216974,9.506,0.090614,0,0,No Data,No Data
1179727232,2007-05-21T06:00:32Z,51.205999,3.216974,9.505,0.0908265,0,0,No Data,No Data
1179727233,2007-05-21T06:00:33Z,51.206011,3.216970,9.5,0.0922072,0,0,No Data,No Data
1179727233,2007-05-21T06:00:33Z,51.206013,3.216968,9.5,0.0925365,0,0,No Data,No Data
1179727233,2007-05-21T06:00:33Z,51.206023,3.216964,9.496,0.0936731,0,0,No Data,No Data
1179727234,2007-05-21T06:00:34Z,51.206026,3.216963,9.494,0.0940874,0,0,No Data,No Data
1179727234,2007-05-21T06:00:34Z,51.206037,3.216960,9.489,0.0953555,0,0,No Data,No Data
1179727234,2007-05-21T06:00:34Z,51.206042,3.216958,9.487,0.0959641,0,0,No Data,No Data
1179727235,2007-05-21T06:00:35Z,51.206052,3.216955,9.481,0.0971961,0,0,No Data,No Data
1179727235,2007-05-21T06:00:35Z,51.206056,3.216954,9.479,0.0977338,0,0,No Data,No Data
1179727235,2007-05-21T06:00:35Z,51.206065,3.216951,9.474,0.0988463,0,0,No Data,No Data
1179727236,2007-05-21T06:00:36Z,51.206067,3.216951,9.473,0.0991469,0,0,No Data,No Data
1179727236,2007-05-21T06:00:36Z,51.206074,3.216948,9.471,0.0999701,0,0,No Data,No Data
1179727236,2007-05-21T06:00:36Z,51.206086,3.216941,9.467,0.101479,0,0,No Data,No Data
1179727237,2007-05-21T06:00:37Z,51.206091,3.216937,9.466,0.1020801,0,0,No Data,No Data
1179727237,2007-05-21T06:00:37Z,51.206093,3.216935,9.466,0.1023489,0,0,No Data,No Data
1179727237,2007-05-21T06:00:37Z,51.206104,3.216928,9.462,0.1037394,0,0,No Data,No Data
1179727237,2007-05-21T06:00:37Z,51.20611,3.216925,9.461,0.1044379,0,0,No Data,No Data
1179727238,2007-05-21T06:00:38Z,51.206123,3.216917,9.455,0.1060284,0,0,No Data,No Data
1179727238,2007-05-21T06:00:38Z,51.206129,3.216914,9.453,0.1067888,0,0,No Data,No Data
1179727239,2007-05-21T06:00:39Z,51.206141,3.216907,9.448,0.1083036,0,0,No Data,No Data
1179727239,2007-05-21T06:00:39Z,51.206145,3.216905,9.446,0.1087883,0,0,No Data,No Data
1179727240,2007-05-21T06:00:40Z,51.206157,3.216905,9.436,0.1101722,0,0,No Data,No Data
1179727240,2007-05-21T06:00:40Z,51.206176,3.216898,9.424,0.112385,0,0,No Data,No Data
1179727241,2007-05-21T06:00:41Z,51.206191,3.216893,9.415,0.1141143,0,0,No Data,No Data
1179727241,2007-05-21T06:00:41Z,51.206205,3.216887,9.407,0.1157302,0,0,No Data,No Data
1179727242,2007-05-21T06:00:42Z,51.206217,3.216885,9.398,0.1170744,0,0,No Data,No Data
1179727242,2007-05-21T06:00:42Z,51.206225,3.216881,9.392,0.1180981,0,0,No Data,No Data
1179727243,2007-05-21T06:00:43Z,51.206233,3.216880,9.386,0.1190674,0,0,No Data,No Data
1179727243,2007-05-21T06:00:43Z,51.206247,3.216868,9.381,0.1208608,0,0,No Data,No Data
1179727244,2007-05-21T06:00:44Z,51.206263,3.216858,9.373,0.1227948,0,0,No Data,No Data
1179727245,2007-05-21T06:00:45Z,51.206282,3.216850,9.36,0.124983,0,0,No Data,No Data
1179727245,2007-05-21T06:00:45Z,51.206292,3.216848,9.351,0.1261393,0,0,No Data,No Data
1179727246,2007-05-21T06:00:46Z,51.206313,3.216838,9.336,0.1286324,0,0,No Data,No Data
1179727247,2007-05-21T06:00:47Z,51.206333,3.216829,9.322,0.1309742,0,0,No Data,No Data
1179727248,2007-05-21T06:00:48Z,51.206349,3.216822,9.31,0.1328537,0,0,No Data,No Data
1179727248,2007-05-21T06:00:48Z,51.206362,3.216814,9.3,0.1344668,0,0,No Data,No Data
1179727249,2007-05-21T06:00:49Z,51.206375,3.216810,9.289,0.1360402,0,0,No Data,No Data
1179727249,2007-05-21T06:00:49Z,51.206388,3.216803,9.279,0.1376307,0,0,No Data,No Data
1179727250,2007-05-21T06:00:50Z,51.206408,3.216784,9.266,0.140287,0,0,No Data,No Data
1179727251,2007-05-21T06:00:51Z,51.206424,3.216783,9.25,0.1421544,0,0,No Data,No Data
1179727252,2007-05-21T06:00:52Z,51.206442,3.216774,9.234,0.1442967,0,0,No Data,No Data
1179727253,2007-05-21T06:00:53Z,51.206457,3.216769,9.22,0.14608,0,0,No Data,No Data
1179727253,2007-05-21T06:00:53Z,51.206464,3.216766,9.214,0.1469407,0,0,No Data,No Data
1179727253,2007-05-21T06:00:53Z,51.206476,3.216760,9.203,0.1483473,0,0,No Data,No Data
1179727254,2007-05-21T06:00:54Z,51.206482,3.216756,9.197,0.149165,0,0,No Data,No Data
1179727254,2007-05-21T06:00:54Z,51.206499,3.216748,9.181,0.151208,0,0,No Data,No Data
1179727255,2007-05-21T06:00:55Z,51.206511,3.216745,9.169,0.1525755,0,0,No Data,No Data
1179727256,2007-05-21T06:00:56Z,51.206532,3.216735,9.148,0.1550759,0,0,No Data,No Data
1179727256,2007-05-21T06:00:56Z,51.206537,3.216732,9.143,0.155677,0,0,No Data,No Data
1179727256,2007-05-21T06:00:56Z,51.206542,3.216731,9.137,0.1563075,0,0,No Data,No Data
1179727257,2007-05-21T06:00:57Z,51.206554,3.216727,9.125,0.1577237,0,0,No Data,No Data
1179727257,2007-05-21T06:00:57Z,51.206563,3.216723,9.115,0.1588199,0,0,No Data,No Data
1179727258,2007-05-21T06:00:58Z,51.206573,3.216718,9.105,0.1600371,0,0,No Data,No Data
1179727258,2007-05-21T06:00:58Z,51.206581,3.216714,9.097,0.1609684,0,0,No Data,No Data
1179727258,2007-05-21T06:00:58Z,51.206583,3.216712,9.095,0.1612372,0,0,No Data,No Data
1179727258,2007-05-21T06:00:58Z,51.206587,3.216710,9.09,0.1617402,0,0,No Data,No Data
1179727258,2007-05-21T06:00:58Z,51.206589,3.216710,9.087,0.1620695,0,0,No Data,No Data
1179727258,2007-05-21T06:00:58Z,51.206595,3.216709,9.081,0.1628299,0,0,No Data,No Data
1179727259,2007-05-21T06:00:59Z,51.206598,3.216708,9.078,0.1632101,0,0,No Data,No Data
1179727259,2007-05-21T06:00:59Z,51.206607,3.216704,9.067,0.1643226,0,0,No Data,No Data
1179727259,2007-05-21T06:00:59Z,51.206608,3.216704,9.067,0.164457,0,0,No Data,No Data
1179727259,2007-05-21T06:00:59Z,51.206617,3.216700,9.057,0.1655154,0,0,No Data,No Data
1179727260,2007-05-21T06:01:00Z,51.206627,3.216696,9.045,0.1667177,0,0,No Data,No Data
1179727260,2007-05-21T06:01:00Z,51.206629,3.216696,9.044,0.1669505,0,0,No Data,No Data
1179727260,2007-05-21T06:01:00Z,51.206637,3.216693,9.034,0.1679291,0,0,No Data,No Data
1179727260,2007-05-21T06:01:00Z,51.206644,3.216692,9.026,0.1687793,0,0,No Data,No Data
1179727261,2007-05-21T06:01:01Z,51.206650,3.216689,9.019,0.1695156,0,0,No Data,No Data
1179727261,2007-05-21T06:01:01Z,51.206651,3.216689,9.017,0.1697484,0,0,No Data,No Data
1179727261,2007-05-21T06:01:01Z,51.206660,3.216684,9.007,0.1708446,0,0,No Data,No Data
1179727262,2007-05-21T06:01:02Z,51.206666,3.216680,9.001,0.1715685,0,0,No Data,No Data
1179727262,2007-05-21T06:01:02Z,51.206672,3.216675,9.0,0.1723407,0,0,No Data,No Data
1179727262,2007-05-21T06:01:02Z,51.206679,3.216671,9.0,0.1732424,0,0,No Data,No Data
1179727262,2007-05-21T06:01:02Z,51.206681,3.216670,9.0,0.1735112,0,0,No Data,No Data
1179727263,2007-05-21T06:01:03Z,51.206687,3.216667,9.0,0.1742351,0,0,No Data,No Data
1179727263,2007-05-21T06:01:03Z,51.206696,3.216661,8.993,0.1753836,0,0,No Data,No Data
1179727263,2007-05-21T06:01:03Z,51.206704,3.216656,8.987,0.1763436,0,0,No Data,No Data
1179727263,2007-05-21T06:01:03Z,51.206705,3.216655,8.986,0.1765082,0,0,No Data,No Data
1179727264,2007-05-21T06:01:04Z,51.206712,3.216649,8.98,0.1774587,0,0,No Data,No Data
1179727264,2007-05-21T06:01:04Z,51.206727,3.216640,8.968,0.1792672,0,0,No Data,No Data
1179727265,2007-05-21T06:01:05Z,51.206738,3.216631,8.958,0.1806479,0,0,No Data,No Data
1179727265,2007-05-21T06:01:05Z,51.206746,3.216624,8.949,0.1816891,0,0,No Data,No Data
1179727266,2007-05-21T06:01:06Z,51.206754,3.216615,8.939,0.1827645,0,0,No Data,No Data
1179727266,2007-05-21T06:01:06Z,51.206765,3.216609,8.932,0.1841386,0,0,No Data,No Data
1179727267,2007-05-21T06:01:07Z,51.206776,3.216602,8.923,0.1854828,0,0,No Data,No Data
1179727267,2007-05-21T06:01:07Z,51.206787,3.216595,8.914,0.1868067,0,0,No Data,No Data
1179727268,2007-05-21T06:01:08Z,51.206796,3.216587,8.905,0.1880276,0,0,No Data,No Data
1179727268,2007-05-21T06:01:08Z,51.206808,3.216578,8.895,0.1895365,0,0,No Data,No Data
1179727268,2007-05-21T06:01:08Z,51.206819,3.216571,8.886,0.1908974,0,0,No Data,No Data
1179727269,2007-05-21T06:01:09Z,51.206826,3.216566,8.88,0.1918287,0,0,No Data,No Data
1179727269,2007-05-21T06:01:09Z,51.206837,3.216561,8.874,0.1930968,0,0,No Data,No Data
1179727270,2007-05-21T06:01:10Z,51.206845,3.216555,8.867,0.1940846,0,0,No Data,No Data
1179727270,2007-05-21T06:01:10Z,51.206853,3.216550,8.86,0.1950995,0,0,No Data,No Data
1179727271,2007-05-21T06:01:11Z,51.206869,3.216545,8.854,0.1969524,0,0,No Data,No Data
1179727271,2007-05-21T06:01:11Z,51.206875,3.216542,8.851,0.1977246,0,0,No Data,No Data
1179727271,2007-05-21T06:01:11Z,51.206883,3.216539,8.847,0.1986559,0,0,No Data,No Data
1179727272,2007-05-21T06:01:12Z,51.206889,3.216535,8.842,0.1993922,0,0,No Data,No Data
1179727272,2007-05-21T06:01:12Z,51.206902,3.216525,8.831,0.2010385,0,0,No Data,No Data
1179727272,2007-05-21T06:01:12Z,51.206910,3.216520,8.825,0.2019746,0,0,No Data,No Data
1179727273,2007-05-21T06:01:13Z,51.206918,3.216515,8.818,0.2029624,0,0,No Data,No Data
1179727273,2007-05-21T06:01:13Z,51.206927,3.216508,8.811,0.204103,0,0,No Data,No Data
1179727273,2007-05-21T06:01:13Z,51.206933,3.216503,8.804,0.2049316,0,0,No Data,No Data
1179727274,2007-05-21T06:01:14Z,51.206942,3.216500,8.8,0.2059985,0,0,No Data,No Data
1179727275,2007-05-21T06:01:15Z,51.206951,3.216495,8.794,0.2070781,0,0,No Data,No Data
1179727275,2007-05-21T06:01:15Z,51.206956,3.216491,8.789,0.2077894,0,0,No Data,No Data
1179727275,2007-05-21T06:01:15Z,51.206962,3.216487,8.784,0.2085732,0,0,No Data,No Data
1179727275,2007-05-21T06:01:15Z,51.206970,3.216481,8.778,0.2095425,0,0,No Data,No Data
1179727275,2007-05-21T06:01:15Z,51.206971,3.216480,8.777,0.2096769,0,0,No Data,No Data
1179727276,2007-05-21T06:01:16Z,51.206976,3.216477,8.773,0.2103354,0,0,No Data,No Data
1179727276,2007-05-21T06:01:16Z,51.206982,3.216472,8.768,0.2111192,0,0,No Data,No Data
1179727276,2007-05-21T06:01:16Z,51.206990,3.216467,8.76,0.2121776,0,0,No Data,No Data
1179727276,2007-05-21T06:01:16Z,51.206994,3.216464,8.758,0.2126432,0,0,No Data,No Data
1179727277,2007-05-21T06:01:17Z,51.206998,3.216461,8.754,0.2131462,0,0,No Data,No Data
1179727277,2007-05-21T06:01:17Z,51.207010,3.216454,8.745,0.2146064,0,0,No Data,No Data
1179727277,2007-05-21T06:01:17Z,51.207019,3.216448,8.738,0.2157783,0,0,No Data,No Data
1179727278,2007-05-21T06:01:18Z,51.207035,3.216437,8.726,0.2177099,0,0,No Data,No Data
1179727278,2007-05-21T06:01:18Z,51.207040,3.216434,8.721,0.2183332,0,0,No Data,No Data
1179727279,2007-05-21T06:01:19Z,51.207048,3.216429,8.716,0.2193301,0,0,No Data,No Data
1179727279,2007-05-21T06:01:19Z,51.207053,3.216426,8.712,0.2199461,0,0,No Data,No Data
1179727279,2007-05-21T06:01:19Z,51.207059,3.216423,8.708,0.2206824,0,0,No Data,No Data
1179727280,2007-05-21T06:01:20Z,51.207070,3.216415,8.699,0.2220433,0,0,No Data,No Data
1179727280,2007-05-21T06:01:20Z,51.207077,3.216410,8.693,0.222904,0,0,No Data,No Data
1179727280,2007-05-21T06:01:20Z,51.207082,3.216407,8.69,0.2235345,0,0,No Data,No Data
1179727281,2007-05-21T06:01:21Z,51.207090,3.216403,8.684,0.2245131,0,0,No Data,No Data
1179727281,2007-05-21T06:01:21Z,51.207099,3.216397,8.677,0.2256537,0,0,No Data,No Data
1179727281,2007-05-21T06:01:21Z,51.207108,3.216391,8.669,0.2267499,0,0,No Data,No Data
1179727282,2007-05-21T06:01:22Z,51.207115,3.216386,8.663,0.2276415,0,0,No Data,No Data
1179727282,2007-05-21T06:01:22Z,51.207116,3.216385,8.663,0.2277759,0,0,No Data,No Data
1179727282,2007-05-21T06:01:22Z,51.207126,3.216378,8.654,0.2289931,0,0,No Data,No Data
1179727282,2007-05-21T06:01:22Z,51.207134,3.216374,8.649,0.229934,0,0,No Data,No Data
1179727283,2007-05-21T06:01:23Z,51.207142,3.216369,8.644,0.2308845,0,0,No Data,No Data
1179727283,2007-05-21T06:01:23Z,51.207142,3.216369,8.643,0.2308845,0,0,No Data,No Data
1179727284,2007-05-21T06:01:24Z,51.207152,3.216364,8.638,0.2320943,0,0,No Data,No Data
1179727284,2007-05-21T06:01:24Z,51.207161,3.216359,8.631,0.2332428,0,0,No Data,No Data
1179727284,2007-05-21T06:01:24Z,51.207164,3.216357,8.629,0.2337084,0,0,No Data,No Data
1179727284,2007-05-21T06:01:24Z,51.207173,3.216352,8.622,0.2348647,0,0,No Data,No Data
1179727285,2007-05-21T06:01:25Z,51.207181,3.216346,8.616,0.2359231,0,0,No Data,No Data
1179727285,2007-05-21T06:01:25Z,51.207193,3.216338,8.606,0.2373615,0,0,No Data,No Data
1179727285,2007-05-21T06:01:25Z,51.207195,3.216336,8.604,0.2376621,0,0,No Data,No Data
1179727286,2007-05-21T06:01:26Z,51.207203,3.216330,8.596,0.238712,0,0,No Data,No Data
1179727286,2007-05-21T06:01:26Z,51.207215,3.216322,8.587,0.2401598,0,0,No Data,No Data
1179727286,2007-05-21T06:01:26Z,51.207216,3.216321,8.585,0.2403499,0,0,No Data,No Data
1179727287,2007-05-21T06:01:27Z,51.207225,3.216314,8.578,0.2415333,0,0,No Data,No Data
1179727287,2007-05-21T06:01:27Z,51.207229,3.216312,8.575,0.2420363,0,0,No Data,No Data
1179727287,2007-05-21T06:01:27Z,51.207239,3.216306,8.568,0.2432423,0,0,No Data,No Data
1179727288,2007-05-21T06:01:28Z,51.207251,3.216300,8.56,0.2447331,0,0,No Data,No Data
1179727288,2007-05-21T06:01:28Z,51.207253,3.216299,8.559,0.2450337,0,0,No Data,No Data
1179727289,2007-05-21T06:01:29Z,51.207264,3.216292,8.551,0.2464012,0,0,No Data,No Data
1179727289,2007-05-21T06:01:29Z,51.207269,3.216289,8.547,0.2470023,0,0,No Data,No Data
1179727289,2007-05-21T06:01:29Z,51.207278,3.216283,8.54,0.2481108,0,0,No Data,No Data
1179727289,2007-05-21T06:01:29Z,51.207281,3.216281,8.538,0.2484789,0,0,No Data,No Data
1179727290,2007-05-21T06:01:30Z,51.207300,3.216269,8.523,0.2507621,0,0,No Data,No Data
1179727291,2007-05-21T06:01:31Z,51.207311,3.216262,8.515,0.2521687,0,0,No Data,No Data
1179727291,2007-05-21T06:01:31Z,51.207313,3.216261,8.513,0.252498,0,0,No Data,No Data
1179727291,2007-05-21T06:01:31Z,51.207322,3.216256,8.507,0.2536543,0,0,No Data,No Data
1179727292,2007-05-21T06:01:32Z,51.207336,3.216248,8.498,0.2553652,0,0,No Data,No Data
1179727292,2007-05-21T06:01:32Z,51.207338,3.216246,8.496,0.2556804,0,0,No Data,No Data
1179727292,2007-05-21T06:01:32Z,51.207345,3.216241,8.49,0.256572,0,0,No Data,No Data
1179727293,2007-05-21T06:01:33Z,51.207352,3.216237,8.484,0.2574636,0,0,No Data,No Data
1179727293,2007-05-21T06:01:33Z,51.207362,3.216228,8.475,0.2587807,0,0,No Data,No Data
1179727294,2007-05-21T06:01:34Z,51.207381,3.216214,8.457,0.2611928,0,0,No Data,No Data
1179727294,2007-05-21T06:01:34Z,51.207390,3.216208,8.45,0.262289,0,0,No Data,No Data
1179727295,2007-05-21T06:01:35Z,51.207403,3.216199,8.439,0.2639298,0,0,No Data,No Data
1179727295,2007-05-21T06:01:35Z,51.207419,3.216191,8.429,0.2658141,0,0,No Data,No Data
1179727296,2007-05-21T06:01:36Z,51.207431,3.216183,8.421,0.267326,0,0,No Data,No Data
1179727296,2007-05-21T06:01:36Z,51.207438,3.216179,8.415,0.2682176,0,0,No Data,No Data
1179727296,2007-05-21T06:01:36Z,51.207440,3.216177,8.413,0.2685603,0,0,No Data,No Data
1179727297,2007-05-21T06:01:37Z,51.207450,3.216168,8.402,0.2698284,0,0,No Data,No Data
1179727297,2007-05-21T06:01:37Z,51.207453,3.216166,8.399,0.2702535,0,0,No Data,No Data
1179727298,2007-05-21T06:01:38Z,51.207473,3.216152,8.383,0.2726972,0,0,No Data,No Data
1179727298,2007-05-21T06:01:38Z,51.207479,3.216148,8.378,0.2734335,0,0,No Data,No Data
1179727299,2007-05-21T06:01:39Z,51.207492,3.216139,8.367,0.2750353,0,0,No Data,No Data
